,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator,param_kbest__k,param_preprocessor__text__tfidf__ngram_range,param_preprocessor__text__tfidf__tokenizer,param_preprocessor__text__tfidf__use_idf,param_clf__estimator__class_weight,param_clf__estimator__penalty,param_clf__estimator__alpha,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced accuracy,split1_test_Balanced accuracy,split2_test_Balanced accuracy,split3_test_Balanced accuracy,split4_test_Balanced accuracy,mean_test_Balanced accuracy,std_test_Balanced accuracy,rank_test_Balanced accuracy,split0_test_Matthews correlation coefficient,split1_test_Matthews correlation coefficient,split2_test_Matthews correlation coefficient,split3_test_Matthews correlation coefficient,split4_test_Matthews correlation coefficient,mean_test_Matthews correlation coefficient,std_test_Matthews correlation coefficient,rank_test_Matthews correlation coefficient,learner
469,420.0901640415192,5.8686909521869,2.985321807861328,0.20909351546982308,RandomForestClassifier(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,0.666,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 0.666, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7467971786382611,0.7480927018857061,0.7360011515762199,0.7466532316107672,0.7470486610999136,0.7449185849621737,0.004487114306211939,114,0.38242719846230605,0.3623521870894062,0.36499230106030167,0.3650195262693998,0.3830637736823549,0.3715709973127537,0.009177455978965332,196,0.6762501717116377,0.6772361259973936,0.662626088986479,0.6748593138291202,0.6738269124300578,0.6729597225909376,0.0052963974562170784,118,RandomForestClassifier
430,3.903405952453613,0.22371175323133172,0.617938756942749,0.18736001900299507,NearestCentroid(),10000,"(1, 3)",,True,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.49129120483662014,0.5032388081186123,0.5055419605585144,0.5148985173456169,0.5048949035416067,0.503973078880194,0.007537180360016414,470,0.37497691874323763,0.3605291739815599,0.3784215227247807,0.3810702860304429,0.36073485144609674,0.3711465505852236,0.008800109430588707,197,0.4191752981860419,0.42785102776129874,0.4319581131969386,0.44002280461855336,0.430316405864943,0.4298647299255551,0.006724458245296873,463,NearestCentroid
76,11.889864492416383,0.3786642627464055,2.893154811859131,0.3765775408466412,SGDClassifier(),5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.6965596660428962,0.6896502087231898,0.688354685475745,0.6848999568158918,0.692196947883674,0.6903322929882794,0.003902398230535502,265,0.37015448206756874,0.3466919643786544,0.3519645678017749,0.41266261583986186,0.3735396331095682,0.3710026526394856,0.023221397180551117,198,0.6212727869863139,0.6083220036757537,0.6037549590678807,0.5988052404603446,0.6065960316889084,0.6077502043758403,0.007489908864706158,251,SGDClassifier
281,12.210449409484863,0.4046827290292411,2.988650369644165,0.18077735073431883,ComplementNB(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7034691233626026,0.6971354541528717,0.6962717719879085,0.6995825536202678,0.7051540454938093,0.7003225897234919,0.0034744280021060674,229,0.3800082866212796,0.3506887714370134,0.3619706894850985,0.37817244467588695,0.3826609346968959,0.3707002253832349,0.01234662478974044,199,0.6154788557456772,0.6051775192711578,0.6059527505521911,0.6084192452489194,0.6134718506635879,0.6097000442963066,0.004092849233656479,243,ComplementNB
54,5.684035682678223,0.29876884828505645,0.2928353786468506,0.010351532065256056,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(2, 2)",,True,balanced,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': 'balanced', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6893623146682021,0.6851878508708795,0.6817331222110263,0.6802936519360875,0.6835588828102505,0.6840271644992891,0.00313789910603445,283,0.3844186108140513,0.365506361339088,0.3680839874936363,0.3705375270689072,0.3606849035226303,0.3698462780476626,0.007983758960362276,200,0.6070263066270111,0.601189191176605,0.5971265374875311,0.5946231808012004,0.5956085088820121,0.5991147449948719,0.004545700036238298,276,LinearSVC
55,5.8433695316314695,0.2299872434021243,0.29898719787597655,0.04256355650855005,"LinearSVC(class_weight='balanced', max_iter=10000)",5000,"(2, 2)",,False,balanced,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': 'balanced', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.6869152152008061,0.6879228443932632,0.6863394270908306,0.6850439038433856,0.6874460120932911,0.6867334805243154,0.0009965202066558932,272,0.38224725192132936,0.36429000876305395,0.36842172262075323,0.3757181706609203,0.3542892796777805,0.36899328672876747,0.00958693892474944,201,0.6040672800769458,0.604122528421501,0.6022940175252807,0.5998063249472965,0.6000185199119962,0.602061734176604,0.001875347336095019,267,LinearSVC
465,269.1538407802582,4.497816788311275,3.470185422897339,0.28484204016340803,RandomForestClassifier(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,,0.666,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 0.666, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7325464229163667,0.7292356412840075,0.7276522239815748,0.7360011515762199,0.734235531241002,0.7319341941998342,0.003092849018924575,158,0.3800294527248598,0.34393940839858106,0.3645865063346716,0.3719618102176541,0.38015584103404365,0.368134603741962,0.013406278832562317,202,0.6579605466234597,0.652803788965731,0.6518979342305331,0.661217829849732,0.6572357309369083,0.6562231661212727,0.0034464536937594556,166,RandomForestClassifier
306,1.7380616664886475,0.09067387779384362,0.30478653907775877,0.036142295059673514,ComplementNB(),10000,"(2, 2)",,True,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6813012811285447,0.6742478767813445,0.6742478767813445,0.67482366489132,0.6818312697955657,0.6772903938756237,0.003501580874288662,307,0.3577201876661845,0.3584492092014022,0.3480897684867949,0.4170823935963477,0.3534648982248874,0.36696129143512335,0.02533087220271897,203,0.5845438848924416,0.5732702679747591,0.5749489135320466,0.5736331872235019,0.5802905093502804,0.5773373525946058,0.004395950457873118,319,ComplementNB
88,12.661121892929078,0.22467756764167804,3.0473207950592043,0.3708233669086148,SGDClassifier(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7315387937239096,0.7244853893767094,0.7155606736720886,0.7194472434144235,0.717967175352721,0.7217998551079704,0.00567821487001623,193,0.3676309732964854,0.3585783865426992,0.36107413492359847,0.3622476379848784,0.38175166634268254,0.3662565598180688,0.008293017129089232,204,0.6563797510269771,0.6463360485923348,0.6359382772360093,0.6426565801197146,0.6398490158806225,0.6442319345711317,0.0069638094509654235,192,SGDClassifier
283,1.9442289352416993,0.16938755287279297,0.3288137912750244,0.043556103351088296,ComplementNB(),10000,"(2, 2)",,False,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.6853317978983734,0.6785662876061609,0.6789981286886426,0.6787102346336548,0.6887417218543046,0.6820696341362272,0.004198847807933326,294,0.3600959892521015,0.353306801238187,0.3466082774259914,0.4177732279783614,0.35241386647382106,0.3660396324736924,0.026218527220006855,205,0.5902311088724372,0.5794821808760848,0.5820518385791194,0.5795269255242603,0.5901430442010722,0.5842870196105949,0.004906449355203787,307,ComplementNB
246,1.8109745025634765,0.12926998028075765,0.2851536750793457,0.009135974261307536,ComplementNB(),5000,"(2, 2)",,True,,,0.1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6314956096156614,0.6273211458183389,0.6242982582409673,0.6293364042032532,0.6294270083501295,0.62837568524567,0.0024289773009384566,414,0.36035607148960824,0.3577113289337547,0.33353145988470306,0.4207991011128535,0.357758260863193,0.3660312444568225,0.029071033555719963,206,0.5180075284975252,0.510141500859593,0.5082246789322887,0.5124487321408764,0.5084605844522763,0.5114566049765119,0.0036069349609811727,415,ComplementNB
416,14.338506937026978,0.7366344128693402,3.073178434371948,0.06337060717176637,NearestCentroid(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.48625305887433423,0.4964732978263999,0.507269324888441,0.5124514178782208,0.5119493233515693,0.502879284563793,0.010105759156139192,471,0.37016242277103323,0.35342570789356326,0.3793618238308366,0.3703768835876046,0.35645663926130683,0.36595669546886894,0.009635355614665365,207,0.4129101168668624,0.4190272912691079,0.4315155999571964,0.43493959463201226,0.43360880078806563,0.42640028070264896,0.008802211412883567,464,NearestCentroid
464,196.20656485557555,2.858934935720143,3.485097312927246,0.3764037431005071,RandomForestClassifier(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,0.666,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 0.666, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7210306607168562,0.7125377860947172,0.7134014682596804,0.7190154023319418,0.7217103368845379,0.7175391308575467,0.003844549886648209,198,0.38200525617415765,0.3361786984793649,0.35702011281807405,0.36772836990032104,0.3793312183574542,0.3644527311458744,0.01670242535835372,208,0.6432714140969986,0.6313884796756013,0.6337106863536741,0.63949480201347,0.6412378876257286,0.6378206539530946,0.004526714999912139,199,RandomForestClassifier
293,11.638923931121827,0.26454433876805716,2.7354697227478026,0.0623650320731828,ComplementNB(),5000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.6687778897365769,0.6677702605441198,0.6579818626745357,0.6679142075716137,0.6687302044342067,0.6662348849922106,0.0041468873154356725,341,0.3575351442788562,0.33586373800870417,0.3419027074879097,0.4151590704245636,0.3677623042954637,0.36364459289909945,0.028115859524415036,209,0.5671655130781097,0.5641105757682857,0.5523608921567074,0.5641965952393966,0.5620167814541192,0.5619700715393237,0.005076815717505859,348,ComplementNB
418,3.8422282218933104,0.19152378511766519,0.5075572490692138,0.018098544063762163,NearestCentroid(),5000,"(1, 3)",,True,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.4698430977400317,0.47574492586728084,0.4825104361594933,0.4950338275514611,0.48358767636049527,0.4813439927357524,0.008454897033676126,472,0.37808836207755636,0.35106891616139463,0.36136312534703807,0.3707492386397785,0.35565718776159594,0.36338536599747273,0.009858132142362794,210,0.3995881527823093,0.40148851883601955,0.4091034491532445,0.42022919835206607,0.4096781336606333,0.4080174905568546,0.007304027052464545,469,NearestCentroid
247,1.6773031234741211,0.043194273749897004,0.2593372821807861,0.003911254691844541,ComplementNB(),5000,"(2, 2)",,False,,,0.1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.6424355837051965,0.6415719015402332,0.6379732258528862,0.6420037426227149,0.6441117189749496,0.641619234539196,0.002016054108551269,397,0.35812866777486163,0.3550870942039466,0.3299266486780558,0.417721081469469,0.3535586999625653,0.3628844384177797,0.02920157069281835,211,0.532177554575533,0.5291715386024356,0.526196194587582,0.5296088225205077,0.5286238155790824,0.5291555851730282,0.001917224515439315,400,ComplementNB
90,2.151720428466797,0.12863643104828285,0.29523863792419436,0.004001247125906985,SGDClassifier(),10000,"(2, 2)",,True,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7093709514898517,0.7031812293076148,0.7072117460774435,0.7007341298402188,0.711632594298877,0.7064261302028012,0.003983081295833733,217,0.3445226486967188,0.34651478447353823,0.35828861958880065,0.4070608148833816,0.3550130956633459,0.36227999266115707,0.02296922264138838,212,0.6328506163526455,0.6244289147057752,0.6251622229659518,0.6208372327148627,0.6329611902617232,0.6272480354001917,0.004846142752156137,214,SGDClassifier
305,12.07586121559143,1.5224350642152316,2.9030142784118653,0.4963334221308447,ComplementNB(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,1,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 1, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7023175471426515,0.696847560097884,0.6935367784655246,0.6987188714553044,0.7029945292254535,0.6988830572773637,0.0035057902133598397,234,0.3716409966654096,0.33835102567363623,0.35466900190121897,0.3702147593846056,0.36999222809195587,0.3609736023433653,0.012900053157943734,213,0.613118676313569,0.6038661678895059,0.6015515841087831,0.606483613820986,0.609627979990516,0.6069296044246719,0.004101036334439373,255,ComplementNB
466,183.02063617706298,2.4910208057479664,0.8686986446380616,0.11764538635005613,RandomForestClassifier(),5000,"(1, 3)",,True,,,,0.666,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 0.666, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7181517201669786,0.7135454152871743,0.7074996401324313,0.7162804088095581,0.7194068528649582,0.7149768074522201,0.004227568196076395,201,0.37354588338034583,0.34195021719614765,0.3502868832724523,0.36849284174653585,0.368614087403023,0.360577982599701,0.012233485158972294,214,0.6396228894291863,0.6326984795260127,0.6260329950582082,0.6359513123103591,0.6379998686734233,0.634461108999438,0.004806817458776175,201,RandomForestClassifier
270,1.788095760345459,0.07725249562274535,0.2730870723724365,0.013238763612981532,ComplementNB(),5000,"(2, 2)",,True,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.6365337555779473,0.6274650928458327,0.6297682452857348,0.6297682452857348,0.6320184278721567,0.6311107533734812,0.003070124509506845,411,0.35422296410046916,0.3480623936146503,0.32878241429182803,0.41324823643824216,0.3516416226386597,0.35919152621676986,0.028468885661541887,215,0.5240586655533304,0.5092697298927691,0.5147519450918878,0.5123736820292399,0.5111591326489584,0.5143226310432372,0.00518290676976272,410,ComplementNB
177,15.066800355911255,0.6149933740192998,2.943490505218506,0.04982498997116547,BernoulliNB(),5000,"(1, 3)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,,0.1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.679717863826112,0.6874910033107816,0.6813012811285447,0.6831725924859652,0.6874460120932911,0.6838257505689389,0.003169058727604205,284,0.3767814629135851,0.3627812321482865,0.35476291473239896,0.3475859048562277,0.35308328549563167,0.358998960029226,0.010136272535216807,216,0.5869673415597467,0.5949697902980988,0.587712198784745,0.5904239231172534,0.5923463586322574,0.5904839224784203,0.002954456702601928,288,BernoulliNB
89,12.298578977584839,0.7374528579595613,2.9337640762329102,0.19925090665641265,SGDClassifier(),10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,False,,l2,,,"{'clf__estimator': SGDClassifier(), 'clf__estimator__penalty': 'l2', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': False}",0.7231898661292644,0.7185835612494602,0.722470130991795,0.7191593493594357,0.7192628851137345,0.720533158568738,0.001903251603505274,195,0.35435609445096505,0.3578235093828385,0.360921877644926,0.3506812204894068,0.3683746015462755,0.35843146070288234,0.0060351083608855575,217,0.6484002525843114,0.641848704610886,0.6445724408891699,0.6421735929633873,0.6407200413472812,0.6435430064790071,0.002733776116083487,194,SGDClassifier
434,47.571221923828126,1.2130920318083926,0.660457706451416,0.012129188591497033,RandomForestClassifier(),5000,"(1, 1)",,True,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7539945300129552,0.7496761191881388,0.7434863970059018,0.7462213905282856,0.7507918226317305,0.7488340518734024,0.0036495449091547023,94,0.3683846754436303,0.3495724684855035,0.35861929716029173,0.3457601368587529,0.3579408165997425,0.35605547890958417,0.00787604268025613,218,0.6853242561642112,0.6788587898035648,0.6722337664499665,0.673772782905918,0.6784998801082265,0.6777378950863774,0.004591458312858764,95,RandomForestClassifier
179,3.7957520484924316,0.17899906960890147,0.4993457317352295,0.04566798772964775,BernoulliNB(),5000,"(1, 3)",,False,,,0.1,,"{'clf__estimator': BernoulliNB(), 'clf__estimator__alpha': 0.1, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.688354685475745,0.690657837915647,0.683316539513459,0.6916654671081042,0.6919090123812266,0.6891807084788364,0.003189682449985948,267,0.3766879730035891,0.35842749645882777,0.3525601555845698,0.35476445479160673,0.3370951618450051,0.3559070483367197,0.012685375620983557,219,0.5981520164126692,0.5986978251799547,0.5902174149384102,0.6010838501798492,0.5980859148484138,0.5972474043118594,0.0036814185080285534,278,BernoulliNB
446,57.47719459533691,1.7812235305585222,0.7399956226348877,0.04415045224539088,RandomForestClassifier(),10000,"(1, 1)",,True,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': True}",0.7552900532604002,0.7479487548582122,0.7417590326759752,0.7485245429681877,0.7473365966023611,0.7481717960730274,0.00430499374409557,99,0.37335779749532827,0.3373158042508167,0.35799188796944376,0.35440807097079435,0.35529837642235595,0.3556743874217478,0.011461730395438484,220,0.6869274046198126,0.676832845935717,0.6697245653533531,0.6768764572756185,0.6738072095496073,0.6768336965468217,0.005684789208695155,100,RandomForestClassifier
40,14.17856388092041,0.7222745096993926,3.1436460494995115,0.11824571983726583,"LinearSVC(class_weight='balanced', max_iter=10000)",10000,"(2, 2)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,,"{'clf__estimator': LinearSVC(class_weight='balanced', max_iter=10000), 'clf__estimator__class_weight': None, 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7319706348063912,0.7244853893767094,0.7207427666618684,0.7269324888441053,0.7277569824359343,0.7263776524250016,0.003710106296510967,180,0.35664458960354706,0.34666984993932254,0.35467015631569915,0.36252521358717055,0.35769024996296184,0.3556400118817402,0.0051773174560863465,221,0.6570616163056936,0.6467784468923634,0.6423808373662417,0.649158223110444,0.648242055418465,0.6487242358186416,0.0047740455541431855,185,LinearSVC
271,1.6693851947784424,0.1177621707017579,0.272784423828125,0.02057592244020952,ComplementNB(),5000,"(2, 2)",,False,,,0.5,,"{'clf__estimator': ComplementNB(), 'clf__estimator__alpha': 0.5, 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (2, 2), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.644306895062617,0.6435871599251476,0.6409961134302576,0.643011371815172,0.6458393319896343,0.6435481744445657,0.0015891980508389789,391,0.3469336691181715,0.3452900047901014,0.32794840767386746,0.4032497756740581,0.34022634011981934,0.3527296394752035,0.026121514284359885,222,0.533642960701128,0.53097670907572,0.529175536535967,0.5297859054570027,0.5300564369651358,0.5307275097469908,0.0015689189103726732,397,ComplementNB
432,56.568613576889035,0.9213388920332471,3.0023803234100344,0.07480021410826214,RandomForestClassifier(),5000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7506837483805959,0.7473729667482366,0.7433424499784079,0.750539801353102,0.7500719838756119,0.7484021900671909,0.0028008345940480064,95,0.3610377153495494,0.3362425256565303,0.35931634681177044,0.3465848258175684,0.35807759291240215,0.35225180130956407,0.009481049041452689,223,0.6812165715106626,0.6761997675200668,0.6724623103479179,0.6791502587646786,0.6779970976519812,0.6774052011590614,0.0029599780840818516,97,RandomForestClassifier
423,0.8126152992248535,0.1293951236011327,0.21380147933959961,0.03282034868389797,NearestCentroid(),10000,"(1, 1)",,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.4243558370519649,0.4234921548870016,0.4508420901108392,0.43025766517921404,0.4455801900374316,0.4349055874532903,0.011234643877086257,479,0.3825752247159703,0.33376070451123097,0.3714114860653323,0.32702591104355316,0.3459524840938227,0.35214516208598184,0.02146855498307818,224,0.34698052856432426,0.34458506706914654,0.3731579366275383,0.35303575108018653,0.3653808579180206,0.35662802825184325,0.010962312872935283,478,NearestCentroid
444,65.28639144897461,0.7910173884922165,3.1168559074401854,0.22322361102877233,RandomForestClassifier(),10000,"(1, 1)",<__main__.LemmaTokenizer object at 0x1a2a976150>,True,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 10000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': <__main__.LemmaTokenizer object at 0x1a2a976150>, 'preprocessor__text__tfidf__use_idf': True}",0.7575932057003023,0.7462213905282856,0.7424787678134447,0.7521232186555348,0.7458969190901238,0.7488627003575382,0.005354991577573058,93,0.37346992773966414,0.33762258197449546,0.35751473630148867,0.35061576502005787,0.3407900725081352,0.3520026167087683,0.012850360378745783,225,0.6902741111009097,0.674768239161871,0.6708622580066964,0.6814604153855526,0.6720041573068449,0.6778738361923751,0.007209583343095041,94,RandomForestClassifier
411,0.7598522663116455,0.03238658222309812,0.20218405723571778,0.011483059885837473,NearestCentroid(),5000,"(1, 1)",,False,,,,,"{'clf__estimator': NearestCentroid(), 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.4239239959694832,0.4234921548870016,0.4506981430833453,0.43011371815172017,0.4455801900374316,0.43476164042579646,0.011287800102676262,480,0.38213239890070616,0.33376070451123097,0.3711333863149459,0.3269437552762183,0.3459524840938227,0.35198454581938476,0.02131246813229234,226,0.3464832442448392,0.3445974078484333,0.3728857343276593,0.3528625995237898,0.3653716434966365,0.35644012588827156,0.010976504008573843,479,NearestCentroid
435,48.89000806808472,1.1078634979468216,0.668309211730957,0.019849671061898045,RandomForestClassifier(),5000,"(1, 1)",,False,,,,sqrt,"{'clf__estimator': RandomForestClassifier(), 'clf__estimator__max_features': 'sqrt', 'kbest__k': 5000, 'preprocessor__text__tfidf__ngram_range': (1, 1), 'preprocessor__text__tfidf__tokenizer': None, 'preprocessor__text__tfidf__use_idf': False}",0.7511155894630775,0.7452137613358284,0.7349935223837628,0.7476608608032244,0.7477684998560322,0.7453504467683851,0.005508292469604074,110,0.3689275043503981,0.3369532598080987,0.3565744860174348,0.3390832534439211,0.3551764091034605,0.3513429825446626,0.011904992843025689,227,0.6817266334922163,0.6732085001868086,0.6612035901335792,0.676028592644492,0.6749424554766464,0.6734219543867486,0.0067440072558457905,114,RandomForestClassifier
