,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_selectperc__percentile,param_preprocessor__text__tfidf__use_idf,param_preprocessor__text__tfidf__norm,param_preprocessor__text__tfidf__ngram_range,param_preprocessor__text__tfidf__min_df,param_preprocessor__text__tfidf__max_df,param_clf__estimator__penalty,param_clf__estimator__class_weight,param_clf__estimator,param_clf__estimator__alpha,param_clf__estimator__loss,param_clf__estimator__max_features,params,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_test_Balanced Accuracy,split1_test_Balanced Accuracy,split2_test_Balanced Accuracy,split3_test_Balanced Accuracy,split4_test_Balanced Accuracy,mean_test_Balanced Accuracy,std_test_Balanced Accuracy,rank_test_Balanced Accuracy,split0_test_Matthews Correlation Coefficient,split1_test_Matthews Correlation Coefficient,split2_test_Matthews Correlation Coefficient,split3_test_Matthews Correlation Coefficient,split4_test_Matthews Correlation Coefficient,mean_test_Matthews Correlation Coefficient,std_test_Matthews Correlation Coefficient,rank_test_Matthews Correlation Coefficient,split0_test_Class Balance Accuracy,split1_test_Class Balance Accuracy,split2_test_Class Balance Accuracy,split3_test_Class Balance Accuracy,split4_test_Class Balance Accuracy,mean_test_Class Balance Accuracy,std_test_Class Balance Accuracy,rank_test_Class Balance Accuracy,learner
18,5.322053003311157,0.17421784950460303,1.0877580642700195,0.10520266920270581,85,True,l2,"(3, 3)",3,0.7,elasticnet,,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,hinge,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.562401036418598,0.5625449834460918,0.5634086656110552,0.5661436591334389,0.5698243593435071,0.5648645407905382,0.002821514359931476,61,0.20493888667933047,0.19961797092951192,0.2006629502123187,0.18420447343982635,0.1838731344500443,0.19465948314220635,0.00885377773680351,76,0.4140771121818813,0.4127780586985556,0.4140202022074845,0.4157032546199489,0.4154322212100527,0.4144021697835846,0.0010623677501427641,68,0.17917331376304116,0.16742998867986603,0.17503380858332188,0.15654404146796583,0.16008995934333514,0.167654222367506,0.008577321665431117,73,SGDClassifier
48,6.927012252807617,0.45778847900721165,1.0432934761047363,0.02885137775448494,85,False,l2,"(3, 3)",1,0.7,,balanced,RidgeClassifier(),10.0,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__alpha': 10.0, 'clf__estimator': RidgeClassifier()}",0.4730099323448971,0.47819202533467686,0.4876925291492731,0.488988052396718,0.49035416066801035,0.48364733997871506,0.006823241273020276,82,0.2710242144225394,0.30901781799279804,0.28773226888117925,0.3093282692741625,0.25345945596645797,0.28611240530742743,0.02172614477006627,50,0.33907342769467774,0.34414589571682386,0.355876665317572,0.35551103054126576,0.3514343369670411,0.3492082712474761,0.0065953062496052406,77,0.16223588360889854,0.16288852501419732,0.16620762841733058,0.17113271416391207,0.15875567174468097,0.1642440845898039,0.0041785598062761805,74,RidgeClassifier
7,8.405962181091308,0.4634777517488343,1.0578904151916504,0.043694156714921266,70,False,,"(3, 3)",3,0.7,,,RidgeClassifier(),0.1,,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__class_weight': None, 'clf__estimator__alpha': 0.1, 'clf__estimator': RidgeClassifier()}",0.5326040017273643,0.5303008492874622,0.5311645314524255,0.5399453001295523,0.5431903253671178,0.5354410015927844,0.005159431268802047,68,0.19682430979859844,0.17401839965398386,0.20283909261221372,0.17473653271420475,0.1884362612014503,0.18737091919609022,0.011555807511370444,78,0.3688414963171887,0.3622843517917898,0.36622678096987465,0.3757955373498729,0.374769504670092,0.36958353421976364,0.005110376681742876,75,0.1707560840435833,0.14966469036982127,0.17789422405498242,0.15092153097561023,0.16460661152150155,0.16276862819309976,0.011027494573228366,75,RidgeClassifier
45,500.31654806137084,5.223167312392903,5.7519202709198,0.19036791676980905,85,False,,"(3, 3)",3,0.95,,,RandomForestClassifier(),,,0.666,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__max_features': 0.666, 'clf__estimator': RandomForestClassifier()}",0.5408089822945156,0.5373542536346625,0.5320282136173888,0.5432560817619116,0.5498128419234092,0.5406520746463774,0.005932482324362198,67,0.18445823483055152,0.1778669783408897,0.18626555078191287,0.1736914996342194,0.19000156101414356,0.1824567649203434,0.005887829753293585,79,0.38085457615828755,0.37351419698540583,0.36685262121018986,0.38066927433995285,0.38452476539959907,0.37728308681868705,0.006319222326944185,73,0.16043407708180088,0.15541128547046146,0.16287129760944144,0.15156829253656715,0.16801248957980242,0.15965948845561467,0.005730672096091002,76,RandomForestClassifier
36,5.362228870391846,0.3853881542634567,1.1284786224365235,0.10373033779954352,100,False,l2,"(3, 3)",3,0.7,,,BernoulliNB(),0.1,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 0.1, 'clf__estimator': BernoulliNB()}",0.5536202677414711,0.5585144666762631,0.553764214768965,0.5631207715560673,0.564065649294558,0.558617074007465,0.0044384481112522845,63,0.18621827326965745,0.18280742836303615,0.1757263411124547,0.18066310711633599,0.17519105666463883,0.1801212413052246,0.004202496556495875,81,0.40362136786931563,0.40900501115919224,0.4030930999216746,0.4136990321122532,0.4099643165404754,0.40787656552058216,0.004013015357029296,69,0.1641433966079819,0.16241886799009944,0.15482159690179598,0.1607886681583095,0.1554398890281543,0.15952248373726824,0.003744623267717726,77,BernoulliNB
23,7.368013477325439,0.08176230773041541,1.1784019947052002,0.051897316422397616,85,False,l2,"(2, 3)",3,0.7,elasticnet,,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,log,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (2, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.5932057003022888,0.6005469987044767,0.5881675543400029,0.6018425219519217,0.6002015548517132,0.5967928660300806,0.005262612588027193,52,0.18904703618205265,0.17699203107971234,0.1738637437399232,0.18389922298317843,0.1810695213202618,0.18097431106102566,0.005294370351665524,80,0.45593204691724,0.4650002214222395,0.4487772597557048,0.4651305377981346,0.4584687889893201,0.4586617709765278,0.006119037437487715,56,0.16055229056940695,0.1510092076401076,0.14680411551715403,0.1585457450288307,0.15432562613464634,0.15424739697802914,0.004982407210564136,78,SGDClassifier
97,6.106171703338623,0.14320861433482673,1.110053253173828,0.042198934914667724,85,False,l2,"(3, 3)",3,0.95,,balanced,RidgeClassifier(),1.0,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__class_weight': 'balanced', 'clf__estimator__alpha': 1.0, 'clf__estimator': RidgeClassifier()}",0.4662444220526846,0.4711386209874766,0.4784799193896646,0.48049517777457895,0.48862654765332564,0.4769969375715461,0.007741075034228181,83,0.23630495692935696,0.22221810388084703,0.23431389737221886,0.21562055170093034,0.21922350223851086,0.22553620242437283,0.00827277574984954,67,0.31642408905454245,0.31942054988980184,0.3288556358690863,0.33008120543275976,0.3350801351111388,0.32597232307146584,0.0069605050357541,83,0.14949308897313981,0.14777588070023273,0.15343421258555268,0.1533587980907329,0.1490560267234927,0.1506236014146302,0.002333482293523796,79,RidgeClassifier
8,6.54554762840271,0.18443376527000352,1.1521812438964845,0.0628150171624664,85,True,l2,"(2, 3)",3,0.7,l2,,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,log,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (2, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'l2', 'clf__estimator__loss': 'log', 'clf__estimator__class_weight': None, 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.5969483230171297,0.6004030516769828,0.5860083489275947,0.60141068086944,0.5981860063345811,0.5965912821651457,0.00552132755665436,53,0.1869251987352329,0.17526279147971746,0.17018284654095708,0.18167671222850656,0.17036248678189328,0.17688200715326147,0.0065400252612715275,82,0.46347249934211265,0.46635705353145224,0.447110753516655,0.46612756225491275,0.456532547011937,0.4599200831314139,0.007323132827881498,54,0.15930560504682992,0.14943682668283254,0.14288086965347938,0.15623424148407283,0.14422575560700243,0.1504166596948434,0.00646425718932609,80,SGDClassifier
58,5.391076183319091,0.07606924018137776,1.0696872234344483,0.053056769997115276,85,True,l2,"(3, 3)",3,0.7,l2,balanced,"SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')",,hinge,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'l2', 'clf__estimator__loss': 'hinge', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': SGDClassifier(class_weight='balanced', loss='log', max_iter=10000,
              penalty='elasticnet')}",0.30459191017705484,0.5174895638405067,0.30459191017705484,0.5267021736001152,0.29441405125251946,0.3895579218094502,0.1083197610798421,95,0.21359488912376517,0.25176916115742487,0.24984820016567783,0.22944253962933536,0.20147895247009037,0.22922674850925873,0.019737002888507996,65,0.27135211667169545,0.37028038818794273,0.2710610989399866,0.3815269972930381,0.2628886875181793,0.31142185772216846,0.0528565999856525,84,0.136883677868555,0.14731790474416148,0.13803320718336587,0.15484504752463987,0.12635764726705664,0.14068749691755578,0.009708320467472617,81,SGDClassifier
9,5.267608261108398,0.32647708632763517,1.1916723251342773,0.08793482651870639,70,False,l2,"(3, 3)",3,0.7,,,NearestCentroid(),,,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator': NearestCentroid()}",0.3346768389232762,0.32618396430113716,0.3281992226860515,0.3221534475313085,0.313561762165275,0.32495504712140966,0.006988620045797714,98,0.2076708474774398,0.20084237107891068,0.2158304134028736,0.19548841585117752,0.1956119280230288,0.20308879516668607,0.0077725126936001795,74,0.25530536809198023,0.24839531780230856,0.2508508748920309,0.2464592161944071,0.23678292636030923,0.24755874066820716,0.006146143076084527,94,0.14161839092080275,0.14054500147071036,0.1436903602778436,0.13732611457954788,0.13406139912313608,0.13944825327440813,0.0033890853080525336,82,NearestCentroid
66,5.721553659439087,0.20792819593790185,1.1363412857055664,0.11113463964655484,85,True,l2,"(3, 3)",3,0.95,elasticnet,,Perceptron(),,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__class_weight': None, 'clf__estimator': Perceptron()}",0.49517777457895495,0.4920109399740895,0.4898517345616813,0.49215488700158344,0.3124100201554852,0.45632107125435895,0.07197550761711233,86,0.16436500271056934,0.16310064782573266,0.1735694293548266,0.1552647360466312,0.14250345732391387,0.15976065465233474,0.010402518713898672,83,0.3231451621031795,0.32251078101750386,0.31901840194717895,0.3196563797690436,0.2097878443975952,0.2988237138469002,0.04454620397275713,88,0.13348496949125388,0.13060206339937291,0.1388473791155775,0.13495846315528426,0.11681029076058173,0.13094063318441404,0.007548701115439588,83,Perceptron
59,5.205375051498413,0.19371293809238688,1.0817224979400635,0.11423654925562794,100,False,,"(3, 3)",3,0.95,l2,,Perceptron(),,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__penalty': 'l2', 'clf__estimator__class_weight': None, 'clf__estimator': Perceptron()}",0.4842378004894199,0.4728659853174032,0.47660860803224414,0.48697279401180366,0.5011517420097898,0.48436738597213214,0.009808163978956137,81,0.1498217134702834,0.13963828103781767,0.15807380921605785,0.14350607087889622,0.15596603997811442,0.14940118291623392,0.007050606217149793,88,0.30967798808463287,0.29568874825483854,0.30484121363934863,0.3133158971174663,0.32627678166459223,0.3099601257521757,0.010074219971532263,85,0.12123466041632244,0.11645628489129999,0.13056289040065527,0.12609597001895445,0.13524615416194308,0.12591919197783502,0.006634438266815202,84,Perceptron
56,7.560491895675659,0.08356738712092926,1.2945570468902587,0.03687408512728177,85,True,l2,"(2, 3)",1,0.7,,,MultinomialNB(),1,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (2, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 1, 'clf__estimator': MultinomialNB()}",0.58917518353246,0.5901828127249172,0.5860083489275947,0.5969483230171297,0.594010941549093,0.591265121950239,0.0038212876912654668,54,0.16590783507502338,0.1564481397197921,0.15382375858942504,0.15601562744346037,0.15100832893079216,0.1566407379516986,0.005019289798882729,85,0.454330293138213,0.4535115842331779,0.44964704469986305,0.4609749886331891,0.4526279977066075,0.4542183816822101,0.0037306907482124014,60,0.12770727816282856,0.12083868544313932,0.11629879240929213,0.12052996608939548,0.11496659594488101,0.1200682636099073,0.004458636303110425,85,MultinomialNB
16,4.965139865875244,0.14178999802739428,0.9865843296051026,0.023047104569476645,100,True,l2,"(3, 3)",3,0.7,,,RidgeClassifier(),10.0,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__class_weight': None, 'clf__estimator__alpha': 10.0, 'clf__estimator': RidgeClassifier()}",0.5186411400604578,0.5127393119332085,0.5133151000431841,0.5203685043903843,0.5237546789519147,0.5177637470758298,0.004206691164907752,75,0.1474109605299672,0.12845786393808095,0.1387110445504707,0.13558067630877377,0.12749224407190418,0.13553055787983936,0.007292454496488467,90,0.349287807575117,0.3362362904558438,0.34024730655133284,0.34552066884597105,0.34376929681782703,0.34301227404921836,0.004467805901900628,81,0.11607726940442621,0.09892461027790708,0.10902315099499826,0.10662268519135185,0.09870790813149094,0.10587112480003488,0.006545704498186826,86,RidgeClassifier
55,5.2276205062866214,0.19751148844720645,1.0271510124206542,0.043123491896592446,100,False,l2,"(3, 3)",3,0.7,,,RidgeClassifier(),10.0,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__class_weight': None, 'clf__estimator__alpha': 10.0, 'clf__estimator': RidgeClassifier()}",0.519504822225421,0.511011947603282,0.5147545703181229,0.5205124514178783,0.5241865822055859,0.517994074754058,0.004609039292962912,74,0.1421398489254857,0.12780794387539907,0.13776395129155097,0.13199605055469926,0.12679135882440107,0.1332998306943072,0.00587018167691251,92,0.3499424601530968,0.33221595912550284,0.34181391472293843,0.3451862215037265,0.3434342273446501,0.3425185565699829,0.005825963745395094,82,0.11103151442204347,0.09848485952263246,0.10831701257924535,0.10323170728135143,0.09833348732768607,0.10387971622659176,0.005120993376253515,87,RidgeClassifier
26,8.229490613937378,2.177617962278488,185.7820457935333,14.120312308860232,85,False,l2,"(3, 3)",3,0.7,,,KNeighborsClassifier(),,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator': KNeighborsClassifier()}",0.4859651648193465,0.48366201237944434,0.484093853461926,0.3332373686483374,0.4900662251655629,0.45540492489492346,0.06112571212735756,87,0.14360015013724933,0.12273035931171693,0.14280709500237118,0.13453883351725957,0.1304607518321758,0.13482743796015456,0.007824652804371205,91,0.29346789887067665,0.2869977283010903,0.2876809571652385,0.24710708488492292,0.2839358533539235,0.2798379045151704,0.016653246146028883,90,0.11157084212604058,0.09241346058612569,0.11376109796693508,0.09755187569454049,0.10162594198069105,0.10338464367086657,0.00815065299329419,88,KNeighborsClassifier
54,8.55246434211731,1.0080387531580037,11.025918579101562,1.0235086327270988,70,True,l2,"(1, 3)",1,0.95,,,KNeighborsClassifier(),,,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator': KNeighborsClassifier()}",0.44882683172592486,0.45055419605585145,0.44450842090110837,0.4616381171728804,0.4562338036279873,0.4523522738967505,0.005974629940713217,88,0.14134389647180465,0.1373163661158064,0.13739200958676187,0.138636523268958,0.1314887381377586,0.13723550671621793,0.0032217415864783227,89,0.2527173086440955,0.25163244841264076,0.24537020776057444,0.2684255314500248,0.24641817006463484,0.2529127332663941,0.008263089855052913,93,0.10489912902223918,0.10316672357030433,0.10293694027447146,0.10497987650940983,0.09782324333666137,0.10276118254261724,0.0026104411878136546,89,KNeighborsClassifier
53,6.210904598236084,0.24288288584430268,1.0711591720581055,0.034320000914461586,70,False,l2,"(3, 3)",1,0.95,,,MultinomialNB(),0.5,,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__alpha': 0.5, 'clf__estimator': MultinomialNB()}",0.5346192601122787,0.5282855909025479,0.5287174319850295,0.543975816899381,0.5405989058450907,0.5352394011488656,0.006266185193174457,69,0.13765836057430783,0.12555669723362922,0.12734404463389667,0.131109370794108,0.12645739010132917,0.12962517266745419,0.004439050255929687,93,0.37200028026050386,0.35926013647205896,0.3621695731828583,0.3810240500420215,0.37020464031945594,0.3689317360553797,0.007700999825612701,76,0.1073201346717167,0.09698599773880918,0.09870686169821512,0.10344472300729134,0.09820651202315296,0.10093284582783706,0.003874854756957154,90,MultinomialNB
22,5.063289070129395,0.22138956732118933,0.9904648303985596,0.04010063790492642,85,False,l2,"(3, 3)",3,0.7,l2,balanced,Perceptron(),,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'l2', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': Perceptron()}",0.2117460774435008,0.4283863538217936,0.424211890024471,0.22988340290772996,0.43175928591995394,0.34519740202348986,0.10174794856240169,97,0.14618746869183274,0.1769231308958243,0.15902314054151806,0.16018444731014123,0.1547147847978756,0.15940659444743838,0.010043301296405075,84,0.1649413290597787,0.2517552617619034,0.2452014778984025,0.17743611360286116,0.2512179514949813,0.21811042676358544,0.03858331470785503,95,0.08952088968041591,0.10230930252941126,0.10127230404367267,0.08626389881999705,0.09718573469162962,0.0953104259530253,0.006378141265051865,91,Perceptron
25,8.856581354141236,0.7876460059983238,1.819578504562378,0.13412973906420728,70,False,l2,"(1, 3)",1,0.95,,,BernoulliNB(),0.5,,,"{'selectperc__percentile': 70, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__alpha': 0.5, 'clf__estimator': BernoulliNB()}",0.5239671800777314,0.5218079746653231,0.5144666762631351,0.5249748092701886,0.5345522602936942,0.5239537801140145,0.0064494973868798764,73,0.12807705085238727,0.11879360670137669,0.11763813346813606,0.11949697617342198,0.12270137554754813,0.12134142854857403,0.0037636646726747908,94,0.3494442773257093,0.3435184564398024,0.33441476994865554,0.345886411740908,0.35551588508864346,0.34575596010874377,0.00696427819734934,78,0.09284302750159514,0.08640920626085051,0.0850498239114871,0.08745660058228963,0.09125309369165804,0.08860235038957609,0.002958136257501277,92,BernoulliNB
81,6.927826595306397,0.25369361111772143,1.3482376098632813,0.1578065938901004,100,False,,"(3, 3)",3,0.95,elasticnet,balanced,Perceptron(),,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__penalty': 'elasticnet', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': Perceptron()}",0.2035410968763495,0.22729235641284007,0.22167842234057866,0.18857060601698575,0.42168154333429314,0.2525528049962094,0.08566413160462745,99,0.14736018086693975,0.15178939007149497,0.17975559104700034,0.12314417721815087,0.1542319644429062,0.15125626072929843,0.018037846576993522,87,0.15932363949637288,0.15982725692408536,0.15667768165031712,0.14895315837891313,0.23907090819188323,0.17277052892831435,0.03337764008872952,98,0.08260584523459662,0.0769525794533038,0.08106044908203318,0.07930315982891512,0.09533313137574886,0.08305103299491952,0.006422588978912712,93,Perceptron
15,5.174811792373657,0.19176461144699436,1.0547892570495605,0.050177007541286706,85,False,,"(3, 3)",3,0.7,l2,balanced,Perceptron(),,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': None, 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 3, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__penalty': 'l2', 'clf__estimator__class_weight': 'balanced', 'clf__estimator': Perceptron()}",0.20728371959119044,0.4224845256945444,0.18885850007197352,0.1792140492298834,0.2302044342067377,0.24560904575886586,0.09013322149490824,100,0.15319670080081124,0.15838888466368156,0.1772566352032034,0.12004213412150089,0.15399361887587204,0.15257559473301383,0.018459527204601887,86,0.16274390711707687,0.2434178296022269,0.13613228695296034,0.1406150596958709,0.16607659220487087,0.16979713511460118,0.0386484479612295,99,0.08661190896695768,0.09668436299804538,0.07036488262369678,0.07904867560317834,0.08228112952076704,0.08299819194252905,0.008672757244040605,94,Perceptron
38,8.442914056777955,0.30133176145495205,1.684254789352417,0.15198949939883333,100,False,l2,"(1, 3)",1,0.95,,,BernoulliNB(),0.5,,,"{'selectperc__percentile': 100, 'preprocessor__text__tfidf__use_idf': False, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (1, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.95, 'clf__estimator__alpha': 0.5, 'clf__estimator': BernoulliNB()}",0.5013674967611919,0.5007917086512164,0.49273067511155894,0.5023751259536491,0.5079182263173049,0.5010366465589843,0.004864283815331454,77,0.11745547215890051,0.10949226179984889,0.1077888795808258,0.1087427417716668,0.10969307627849859,0.11063448631794812,0.003475426669787105,95,0.3129553758609067,0.3091639159770519,0.29854122634510705,0.3093483687037019,0.3111638816665578,0.3082345537106651,0.00503849218564761,86,0.08682560218319216,0.08096889509696117,0.0789066450299405,0.08033883033030534,0.08198886598002586,0.08180576772408502,0.0027014602153342944,95,BernoulliNB
1,7.8056642532348635,1.5993535358493192,1.0711214542388916,0.02849307637316722,85,True,l2,"(3, 3)",1,0.7,,,MultinomialNB(),1,,,"{'selectperc__percentile': 85, 'preprocessor__text__tfidf__use_idf': True, 'preprocessor__text__tfidf__norm': 'l2', 'preprocessor__text__tfidf__ngram_range': (3, 3), 'preprocessor__text__tfidf__min_df': 1, 'preprocessor__text__tfidf__max_df': 0.7, 'clf__estimator__alpha': 1, 'clf__estimator': MultinomialNB()}",0.48179070102202387,0.4807830718295667,0.47732834316971356,0.48927594645170575,0.4939533544486035,0.4846262833843227,0.006077571143842407,80,0.10928331734318714,0.10139425700577229,0.09972397617170625,0.10438207687936409,0.10280514677875109,0.10351775483575616,0.0032679832756859514,96,0.2948100812244914,0.28934521904402855,0.2857427469247267,0.2999274419987008,0.29973131830237193,0.2939113614988639,0.005629364793635357,89,0.07489785436889901,0.06913110573786256,0.06725001343257438,0.0726050663477257,0.07135441526438703,0.07104769103028974,0.0026622888531656185,96,MultinomialNB
